mid,title,year,genre,company,budget,revenue,runtime
43687,The Rise of Catherine the Great,1934,romance_drama,London Film Productions,0,0,95
134738,Roseland,1977,drama_romance,Merchant Ivory Productions_Oregon Four,0,0,104
135312,Glorious Technicolor,1998,documentary,Peter Jones Productions_Turner Classic Movies (TCM),0,0,60
170263,Ingmar Bergman on Life and Work,1998,documentary,Sveriges Television (SVT)_Top Story Filmproduktion GmbH,0,0,90
197726,Lon Chaney: A Thousand Faces,2000,documentary,,0,0,85
100085,El tren de la memoria,2005,,,0,0,85
370044,The Film Parade,1933,,,0,0,0
273029,Tank on the Moon,2007,,,0,0,0
53898,A Safe Place,1971,drama_science fiction,Columbia Pictures Corporation,0,0,94
77269,Urbanized,2011,documentary,,0,0,85
112678,Waco: A New Revelation,1999,documentary,,0,0,0
170517,The Cool Ones,1967,comedy,Warner Bros._William Conrad Productions,0,0,95
110336,Blood of Dracula,1957,horror,Carmel Productions_American International Pictures (AIP),0,0,68
91250,I'm King Kong!: The Exploits of Merian C. Cooper,2005,,,0,0,57
262243,The John Garfield Story,2003,documentary,Top Hat Productions,0,0,58
84180,California Solo,2012,drama,,0,0,93
135547,The Marshal of Finland,2012,,,0,0,43
90125,Marley,2012,documentary,Shangri-La Entertainment,0,0,144
62214,Frankenweenie,2012,animation_comedy_family,Tim Burton Productions,39000000,35287788,87
15004,His Name Was Jason: 30 Years of Friday the 13th,2009,documentary_horror,Paramount Pictures,0,0,90
61372,Colin Quinn: Long Story Short,2011,comedy_tv movie,,0,0,83
161456,When Heroes Lie,2012,documentary_foreign,,0,0,119
82507,Sinister,2012,horror_thriller_mystery,Alliance Films_Blumhouse Productions_IM Global_Automatik Entertainment_Possessed Pictures,3000000,77712439,110
288121,Fearful Symmetry,1998,documentary,,0,0,90
197733,Louise Brooks: Looking for Lulu,1998,documentary,,0,0,60
92171,The Thing: Terror Takes Shape,1998,documentary,Universal Studios Home Video,0,0,83
13830,Shottas,2002,action_adventure_crime_drama,Access Pictures_Jean Silvera Films,200000,0,95
64291,Sapphire,1959,crime_drama_mystery_thriller,The Rank Organisation_Artna Films Ltd.,0,0,92
38753,Passion Play,2010,drama_romance_thriller,Annapurna Productions_Rebecca Wang Entertainment,8000000,0,94
102639,Virginia,2010,drama,Killer Films_TicTock Studios,0,0,111
76492,Hotel Transylvania,2012,animation_comedy_family_fantasy,Columbia Pictures_Sony Pictures Animation,85000000,358375603,91
207459,Our City Dreams,2008,documentary,Di San Luca Films,0,0,85
110354,Side by Side,2012,documentary,,0,0,99
69778,A Good Old Fashioned Orgy,2011,comedy,Endgame Entertainment_Aura Film Partnership_Fierce Entertainment,0,0,95
196738,Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb',2000,documentary,Columbia TriStar Home Entertainment,0,0,45
288421,Making 'Do the Right Thing',1989,documentary,,0,0,60
292547,The Young and the Dead,2000,,,0,0,0
16387,Daleks' Invasion Earth: 2150 A.D.,1966,science fiction,British Lion Films_AARU Productions,797681,0,81
97683,Fat Kid Rules The World,2012,drama_comedy,,0,0,98
33390,Charlie Chan in Egypt,1935,crime_thriller_mystery_drama_comedy,Twentieth Century Fox Film Corporation,0,0,73
33391,Charlie Chan in London,1934,crime_drama_mystery_thriller_comedy,Fox Film Corporation,0,0,79
39062,Coupe de Ville,1990,comedy_drama,Universal Pictures_Morgan Creek Productions,0,715,99
109600,Shakespeare Wallah,1965,drama_romance,Merchant Ivory Productions,0,0,120
49971,Love in the Time of Hysteria,1991,drama_comedy_romance_foreign,,0,0,94
48202,Creature from the Haunted Sea,1961,comedy_horror,Roger Corman Productions,0,0,63
34078,The Screaming Skull,1958,thriller_horror,American International Pictures (AIP)_Madera Productions,0,0,68
30953,Bj̦rk: Volumen,1999,music,,0,0,64
35253,Madame Tutli-Putli,2007,animation,National Film Board of Canada (NFB),0,0,17
68734,Argo,2012,drama_thriller,GK Films_Warner Bros._Smokehouse Pictures,44500000,232324128,120
86838,Seven Psychopaths,2012,comedy_crime,Blueprint Pictures_CBS Films_British Film Institute (BFI)_Film4,15000000,19422261,110
84317,Nobody Walks,2012,drama,,0,24995,83
79697,Butter,2011,comedy,Michael De Luca Productions_Vandalia Films,0,175706,90
134371,Atlas Shrugged Part II,2012,drama_science fiction_mystery,Cinema Vehicle Services_Atlas 2 Productions,0,0,112
109843,Ill Manors,2012,crime_drama,BBC Films_Gunslinger_Film London_Microwave Film_Aimimage Productions,170000,0,121
84306,Liberal Arts,2012,romance_comedy_drama,Tom Sawyer Entertainment_BCDF Pictures,0,327345,97
340543,Vivien Leigh: Scarlett And Beyond,1990,,,0,0,0
86726,Under the Boardwalk: The Monopoly Story,2011,documentary_history,,0,0,88
116463,Arachnoquake,2012,horror_science fiction,Active Entertainment,0,0,86
38280,Choking Man,2006,comedy_drama,,0,0,85
72391,Marley & Me: The Puppy Years,2011,family_comedy_adventure,Regency Enterprises_20th Century Fox Home Entertainment,0,0,86
84284,The House I Live In,2012,documentary,British Broadcasting Corporation (BBC)_Zweites Deutsches Fernsehen (ZDF)_Louverture Films_Vrijzinnig Protestantse Radio Omroep (VPRO)_NHK Enterprises_Independent Television Service (ITVS)_Special Broadcasting Service (SBS)_Al Jazeera Documentary Channel_Charlotte Street Films,0,0,110
84351,West of Memphis,2012,documentary,,0,0,150
18112,Boogie Man: The Lee Atwater Story,2008,documentary_foreign,InterPositive Media,0,0,86
57722,Kings of Pastry,2009,documentary_foreign,,0,0,87
131837,The Reluctant Saint,1962,drama,,0,0,105
89723,The Gorilla,1939,horror_thriller_comedy,Twentieth Century Fox Film Corporation,0,0,68
57089,Hoodwinked Too! Hood VS. Evil,2011,comedy_animation_family,HW Two,30000000,13521829,86
49250,Drones,2010,comedy_science fiction,,500000,0,96
75736,Catch.44,2011,drama_action_thriller,Benaroya Pictures_Emmett/Furla Films_Waterfall Media_Sakonnet Capital Partners_Annapurna Productions,7000000,0,93
202973,The Return of Frank Cannon,1980,action_crime_thriller,CBS Entertainment Productions,0,0,96
27543,The Sound of Fury,1950,action_drama_thriller,Robert Stillman Productions,0,0,85
122928,The Letter,2012,drama,RabbitBandini Productions,10000000,0,92
288105,Eastwood on Eastwood,1997,,,0,0,68
288413,The Ernest Film Festival,1986,comedy,,0,0,55
98303,The Secret Life of Zoey,2002,drama,Viacom Productions_Patricia Clifford Productions_Once and Future Films,0,0,92
55327,Moebius Redux: A Life in Pictures,2007,documentary_tv movie,Arte_ZDF/Arte_Morag Loves Company_Avanti Media,0,0,68
32904,Tony,2010,horror_drama_thriller,Abbott Vision_Chump Films_Dan McCulloch Productions,0,0,76
82642,Dive!,2010,documentary,,0,0,53
91122,16 to Life,2009,comedy_romance,Duck Farm Films,0,0,118
84286,How to Survive a Plague,2012,documentary,,0,0,120
110525,Four Sons,1940,drama_history_war,Twentieth Century Fox Film Corporation,0,0,89
122804,Greystone Park,2012,horror_thriller,,2000000,0,79
27480,Last Ride,2009,drama,Australian Film Finance Corporation_South Australian Film Corporation_Last Ride_Film Victoria_Talk Films,0,0,101
82618,Girl in Progress,2012,comedy_drama,Pantelion Films,5000000,0,93
72479,Lightning Strikes Twice,1951,drama_thriller,Warner Bros.,0,0,91
106016,My Forbidden Past,1951,drama,RKO Radio Pictures,0,0,70
116167,56 Up,2012,documentary,,0,0,144
292975,King Leopold's Ghost,2006,,,0,0,0
43172,Around the World,1943,comedy_music,RKO Radio Pictures,0,0,80
97690,We Are Legion: The Story of the Hacktivists,2012,documentary,Luminant Media,0,0,93
135368,The Barrens,2012,horror_thriller,,0,0,97
82485,Transit,2012,drama_action_thriller_crime,Dark Castle Entertainment_After Dark Films_Autonomous Films_Signature Entertainment_Bettis Productions Limited_Curtis Productions_The Fyzz Facility Limited,5000000,0,88
82990,Paranormal Activity 4,2012,horror,Paramount Pictures_Blumhouse Productions_Room 101_Solana Films,5000000,142817992,95
59897,Where the Boys Are '84,1984,comedy_romance,TriStar Pictures_ITC Entertainment,0,10530000,94
98066,The Babymakers,2012,comedy,Blumhouse Productions_Automatik Entertainment_Duck Attack Films,0,0,98
86759,Rosewood Lane,2011,horror_thriller,Hollywood Media Bridge,0,0,97
6078,The Strange Case of the End of Civilization as We Know It,1977,comedy_thriller_crime_foreign,,0,0,56
75244,A Feast At Midnight,1994,family,Kwai River,0,0,105
48770,Tom & Thomas,2002,drama_family,First Floor Features_Cine II CV,0,0,110
94104,"3, 2, 1... Frankie Go Boom",2012,comedy,,0,0,89
94348,Alex Cross,2012,action_thriller_crime_mystery,Summit Entertainment,45000000,30353232,101
84172,The Ambassador,2011,documentary,Drafthouse Films,0,0,93
83542,Cloud Atlas,2012,drama_science fiction,Anarchos Productions_X-Filme Creative Pool_Ascension Pictures_ARD Degeto Film_Cloud Atlas Productions_Five Drops_Media Asia Group_Dreams of Dragon Picture,102000000,130482868,172
171961,"Luck, Trust & Ketchup: Robert Altman in Carver Country",1993,documentary,,0,0,90
72867,Hellboy: The Seeds of Creation,2004,,,0,0,143
288122,Budd Boetticher: A Man Can Do That,2005,documentary,,0,0,86
17216,Rx (Simple Lies),2005,action_crime_drama_thriller,Inscription Films,0,0,89
108901,Terry Pratchett: Choosing to Die,2011,documentary,,0,0,58
105942,ReGeneration,2010,documentary_action,,0,0,81
133557,The Girl,2012,tv movie_drama,Home Box Office (HBO)_British Broadcasting Corporation (BBC)_Moonlighting Films,0,0,91
89638,Steve Jobs: The Lost Interview,2012,documentary,,0,0,70
17375,Rolling,2007,drama,Believe Entertainment,500000,0,90
61012,Silent Hill: Revelation 3D,2012,thriller_horror_mystery,Davis-Films_Konami Corporation Ltd.,20000000,52302796,94
288193,Warren Oates: Across the Border,1993,documentary,,0,0,54
288037,Step Up Love Story,2000,animation,,0,0,120
27420,Graduation Day,1981,horror,,0,0,96
26233,April Fool's Day,2008,horror,360 Pictures,5000000,0,91
24863,Holiday Affair,1949,comedy_romance,RKO Radio Pictures,0,0,87
43937,Like Dandelion Dust,2009,drama_family,,2500000,352810,100
61997,Beware the Moon: Remembering 'An American Werewolf in London',2009,documentary,,0,0,98
164753,Pumping Iron II: The Women,1985,documentary,,0,0,107
37635,Witness to Murder,1954,crime_drama_thriller,United Artists_Chester Erskine Productions,0,0,83
174946,The Busher,1919,drama,Thomas H. Ince Corporation,0,0,55
82684,Chasing Mavericks,2012,drama,Fox 2000 Pictures_Walden Media,0,0,117
117266,Craigslist Joe,2012,adventure_documentary,,0,0,90
87826,Here Comes the Boom,2012,comedy,Columbia Pictures_Happy Madison Productions_Broken Road Productions,0,73100172,105
181628,Search for the Beast,1997,,,0,0,82
288298,Victor Seastrom,1981,,,0,0,65
51911,Night of the Running Man,1995,action_drama_thriller,,0,0,93
127756,Hitman's Run,1999,action,Hitman's Run Productions,0,0,93
126797,Mental,2012,comedy_drama,Screen Australia,0,0,116
64689,Killing Them Softly,2012,crime_thriller,Plan B Entertainment_1984 Private Defense Contractors_Annapurna Pictures_Inferno Entertainment_Chockstone Pictures,15000000,37930465,97
84287,The Imposter,2012,documentary_drama,A&E IndieFilms_Film4_Protagonist Pictures_Randy Murray Productions_24 Seven Productions_RAW,0,0,95
84318,The Other Dream Team,2012,documentary,,0,0,89
113947,The Sessions,2012,drama_romance_comedy,Rhino Films_Such Much Films,1000000,9138338,98
288117,Living with the Fosters,2002,comedy,,0,0,113
288295,Lana Turner... a Daughter's Memoir,2001,documentary,,0,0,86
288284,Making the Earth Stand Still,1995,documentary,,0,0,70
56558,Remember the Day,1941,war_drama_romance,Twentieth Century Fox Film Corporation,0,0,86
88912,A Child Is Waiting,1963,drama,Stanley Kramer Productions,0,0,102
65049,Submarine X-1,1969,action_war,Mirisch Films,0,0,89
80048,Rid Of Me,2011,comedy,,0,0,0
128248,What Richard Did,2012,drama,Element Pictures_Irish Film Board,0,0,87
128639,Kounterfeit,1996,thriller_drama_action_crime,Showcase Entertaiment Inc._Fatal Glimpse Inc.,0,0,90
71730,Watch the Shadows Dance,1987,action,Somerset Film Productions_Cine-Funds Limited,0,0,87
84341,Smashed,2012,drama,Super Crispy Entertainment,500000,376597,85
24385,Splinterheads,2009,comedy_romance,Atlantic Pictures,0,0,94
13078,The Babysitters,2007,drama,Forensic Films_Upload Films_O.D.D. Entertainment_Rebel Films,0,44852,88
172474,The Juche Idea,2008,,,0,0,62
82690,Wreck-It Ralph,2012,family_animation_comedy_adventure,Walt Disney Animation Studios,165000000,471222889,108
47878,Lookin' to Get Out,1982,comedy,Lorimar Productions_Northstar International,17000000,946461,105
27058,Diplomatic Siege,1999,action_thriller,,0,0,90
82693,Silver Linings Playbook,2012,drama_comedy_romance,The Weinstein Company,21000000,205738714,122
87502,Flight,2012,drama,Paramount Pictures_Parkes/MacDonald Productions_ImageMovers,31000000,161772375,138
84170,Five Broken Cameras,2011,war_documentary,Guy DVD Films_Alegria Productions_Burnat Films,0,0,90
96724,Anna Karenina,2012,drama_romance,Universal Pictures_Focus Features_Working Title Films,0,68929150,130
87827,Life of Pi,2012,adventure_drama_action,Ingenious Film Partners_Ingenious Media_Dune Entertainment_Fox 2000 Pictures_Big Screen Productions_Haishang Films,120000000,609016565,127
74545,The Saint In London,1939,mystery,RKO Radio Pictures,0,0,72
84226,The Day,2011,action_drama_horror_science fiction,Preferred Content_Faction M_Guy A. Danella Productions,0,0,85
132185,Two Days In April,2007,documentary,,0,0,90
97430,The Man with the Iron Fists,2012,action,Arcade Pictures_Iron Fists,15000000,15608545,96
85544,Back to Stay,2011,drama_comedy,,0,0,95
288438,Gable: The King Remembered,1975,documentary,,0,0,65
84194,Excision,2012,horror,BXR Productions,0,0,81
118957,Bait,2012,action_horror_thriller,Pictures in Paradise_Screen Australia_Media Development Authority (MDA)_Screen Queensland_Bait Productions_Story Bridge Films_Blackmagic Design Films,30000000,0,93
46429,Gallowwalkers,2012,action_horror,Boundless Pictures,17000000,0,90
45961,Rosencrantz and Guildenstern Are Undead,2009,comedy_horror,Off Hollywood Pictures,600000,0,89
119639,Mother Knows Best,1997,,,0,0,96
26405,Wake in Fright,1971,drama_thriller,Group W_NLT,0,0,114
82631,Won't Back Down,2012,drama,Gran Via Productions_Walden Media_Lemodeln Model & Talent Agency,0,5310554,121
123105,The Bay,2012,horror_science fiction_thriller,Automatik Entertainment_Hydraulx_Baltimore Pictures,0,30668,84
102640,Union Square,2011,drama,,0,0,80
84308,"Madrid, 1987",2011,drama,,0,0,104
35683,Single White Female 2: The Psycho,2005,thriller_drama,3rd Street Pictures_Third Street Pictures,2000000,0,93
135647,The Details,2012,comedy_drama,LD Entertainment_Mark Gordon Productions,0,0,96
105531,Jack & Diane,2012,drama_horror_romance,RCR Media Group,0,0,110
121879,A Late Quartet,2012,music_drama,Opening Night Productions,0,1562546,105
110540,The Age of Innocence,1934,drama_romance,RKO Radio Pictures,0,0,81
24617,Atomic Twister,2002,action_drama_thriller,,0,0,85
63957,Bear with Me,2000,family,,0,0,96
34004,Children of the Living Dead,2001,horror_thriller,,500,0,90
77878,The Lady,2011,drama,Mars Distribution_Left Bank Pictures_Canal+_Backup Films_France2 Cin̩ma_France T̩l̩vision_EuropaCorp._Coficup_Siam Movies,0,3759582,135
32694,The Rutles 2: Can't Buy Me Lunch,2002,comedy_documentary_foreign,,0,0,56
19139,Goal! III : Taking On The World,2009,drama,,0,0,91
127493,Stolen,2012,action_crime_drama_thriller,Saturn Films_Nu Image Films_Millennium Films,35000000,2106557,96
109516,Something's Gonna Live,2012,documentary,,0,0,80
95808,Brooklyn Castle,2012,documentary,Rescued Media,0,0,101
20528,The Ambush: Incident at Blood Pass,1970,action_drama_foreign,Toho Company_Mifune Productions Co. Ltd.,0,0,117
73646,I Accuse,2003,thriller,"Corus Entertainment_Rampage Entertainment Inc._Accusatory Productions Inc.,",0,0,0
40343,Death Weekend,1976,horror_thriller,Canadian Film Development Corporation (CFDC)_Quadrant Films_DAL Arts_Famous Players,500000,0,87
42939,H.P. Lovecraft's The Tomb,2007,drama_horror_thriller,,0,0,81
65851,Jackass 3.5,2011,comedy_documentary_action,Paradise F.X. Corp.,0,0,85
19794,Labor Pains,2009,comedy,Grand Army Entertainment_Plum Pictures_Millennium Films_Overnight Films_Nu Image / Millennium Films_Latitude Films,0,0,89
114606,Cockneys vs Zombies,2012,comedy_horror,Tea Shop & Film Company,0,0,88
84166,28 Hotel Rooms,2012,drama_romance,Oscilloscope Laboratories,0,0,82
52001,Citadel,2012,horror_drama_thriller,Sigma Films Ltd._Irish Film Board_Blinder Films,0,0,85
58790,Blood Tide,1982,adventure_horror_action_foreign,,0,0,82
78049,The Scorpion King 3: Battle for Redemption,2012,action_fantasy_adventure,"Alphaville Films_Misher Films_Universal 1440 Entertainment_Sommers Company, The_A Grand Elephant",5000000,0,106
12594,Wishmaster 2: Evil Never Dies,1999,fantasy_horror,Artisan Entertainment_CTV International,2500000,0,96
80215,Indie Game: The Movie,2012,documentary,BlinkWorks Media,0,0,96
123025,"Batman: The Dark Knight Returns, Part 1",2012,action_animation,DC Comics_Warner Bros. Animation_Warner Premiere_DC Entertainment,3500000,0,76
56928,Meet Monica Velour,2010,comedy_drama_romance,,5000000,31649,98
82911,Thurgood,2011,drama,Cinema Gypsy Productions_HBO Films_The Stevens Company_Ostar Productions_The Annenberg Public Policy Center of the University of Pennsylvania,0,0,105
149586,The Conscientious Objector,2004,documentary,,0,0,101
